Player,CM,KG,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season
"Jeison Murillo 31,  D(C)",182,78,18(1),1592,-,-,4,1,0.4,80.2,3.3,1,6.91,Granada,2014/2015
"Diego Mainz 41,  D(C)",187,79,18(5),1722,3,-,3,-,0.4,83.6,2.4,3,6.8,Granada,2014/2015
"Daniel Larsson 37,  AM(CLR),FW",176,77,0(1),45,-,-,-,-,-,86.7,-,-,6.78,Granada,2014/2015
"Rober Ibáñez 30,  AM(R)",175,67,12(5),1067,5,1,-,-,1.3,80.1,0.5,1,6.75,Granada,2014/2015
"Rubén Rochina 32,  M(CLR)",182,76,12(7),1136,2,1,4,-,2.2,72.6,0.6,1,6.71,Granada,2014/2015
"Jean-Sylvain Babin 37,  D(C)",181,91,34,3031,1,-,2,-,0.3,78,2.1,1,6.7,Granada,2014/2015
"Piti 42,  M(CLR)",174,69,28(5),2321,1,3,9,-,1.6,68.7,0.8,1,6.69,Granada,2014/2015
"Lass Bangoura 31,  M(LR)",174,68,12(2),937,-,1,6,-,0.8,77.7,0.1,-,6.66,Granada,2014/2015
"Youssef El Arabi 37,  AM(C),FW",183,84,24(4),1986,8,2,4,1,1.8,61.6,2.4,1,6.61,Granada,2014/2015
"Dimitri Foulquier 30,  D(CLR),M(R)",183,72,18(7),1686,-,2,6,-,0.3,74.4,0.4,-,6.56,Granada,2014/2015
"Abdoul Sissoko 33,  D(C),M(CL)",181,84,10(1),767,-,-,1,-,0.4,70,1.6,-,6.53,Granada,2014/2015
"Juankar 33,  D(L),M(L)",179,70,15(6),1341,-,1,5,1,0.2,72.9,1.1,-,6.52,Granada,2014/2015
"Roberto Fernández 45,  GK",181,76,23,2070,-,-,3,-,-,52.3,0.4,2,6.51,Granada,2014/2015
"Manuel Iturra 39,  DMC",174,73,27(3),2366,-,1,6,-,0.4,82.2,0.7,-,6.48,Granada,2014/2015
"Darwin Machís 31,  AM(LR)",170,68,2(1),225,-,-,1,-,1.3,68.3,1,-,6.47,Granada,2014/2015
"Javi Márquez 37,  M(C)",174,71,15(10),1426,-,-,5,-,1.6,77.1,0.7,-,6.45,Granada,2014/2015
"Sulayman Marreh 28,  DMC",184,78,1,46,-,-,1,-,-,63.6,2,-,6.37,Granada,2014/2015
"Eddy Israfilov 31,  DMC",191,80,1(4),228,-,-,2,-,0.8,85.7,1.2,-,6.36,Granada,2014/2015
"Oier Olazábal 34,  GK",190,86,14,1260,-,-,-,-,-,57.3,0.6,-,6.31,Granada,2014/2015
"Jhon Córdoba 30,  FW",188,85,16(10),1410,4,-,7,-,1.2,78.9,1.2,-,6.31,Granada,2014/2015
"Juan Cala 34,  D(C)",185,78,6(1),517,-,-,2,-,0.7,70.5,1.6,-,6.3,Granada,2014/2015
"Isaac Success 28,  AM(LR),FW",186,86,9(10),921,1,1,1,-,0.7,61.3,0.8,-,6.24,Granada,2014/2015
"Luís Martins 31,  D(L),M(L)",177,67,2(2),151,-,-,1,-,-,63.4,0.5,-,6.18,Granada,2014/2015
"Héctor Yuste 36,  D(C)",191,82,4(2),315,-,-,3,-,-,72.2,1.8,-,6.17,Granada,2014/2015
"Daniel Candeias 36,  M(CLR),FW",177,77,5(6),527,-,1,1,-,0.6,57.3,0.5,-,6.14,Granada,2014/2015
"Alfredo Ortuño 33,  Forward",184,77,2(3),248,-,1,-,-,0.8,57.6,0.8,-,6.14,Granada,2014/2015
"Riki 43,  AM(R),FW",187,84,1(9),204,-,-,2,-,0.7,76.4,0.3,-,6.11,Granada,2014/2015
"Adrián Colunga 39,  AM(LR),FW",169,64,3(1),220,-,-,-,1,1,69.4,0.8,-,6.07,Granada,2014/2015
"Uche Agbo 28,  D(C),DMC",186,80,0(1),6,-,-,-,-,-,100,-,-,5.97,Granada,2014/2015
"Stole Dimitrievski 30,  GK",188,84,1,90,-,-,-,-,-,61.5,-,-,5.32,Granada,2014/2015
"Albentosa 35,  D(C)",193,89,17,1530,2,2,5,-,0.5,66.9,3.6,2,7.1,Eibar,2014/2015
"Dídac Vilá 34,  D(L),M(L)",185,74,12(3),1111,-,-,3,-,0.3,69.5,1.8,1,7.03,Eibar,2014/2015
"Jaime 43,  GK",188,80,5,450,-,-,-,-,-,47.7,0.6,-,6.98,Eibar,2014/2015
"Raúl Navas 35,  D(C)",186,84,28(1),2460,2,-,7,2,0.4,69.4,2.3,1,6.83,Eibar,2014/2015
"Dani García 33,  DMC",180,81,34,2966,1,2,10,1,0.5,78.2,1.7,1,6.82,Eibar,2014/2015
"Borja Fernández 43,  M(C)",189,82,14(2),1129,1,-,3,-,0.8,65.7,2.7,-,6.78,Eibar,2014/2015
"Javi Lara 38,  AM(L)",179,71,16(15),1694,1,3,3,-,0.9,74.4,0.3,1,6.73,Eibar,2014/2015
"Eneko Bóveda 35,  D(CR)",183,76,35,3138,1,3,5,-,0.7,68.1,1.9,1,6.72,Eibar,2014/2015
"Saúl Berjón 37,  AM(LR),FW",178,84,30(4),2411,3,7,4,-,1.6,62.3,0.5,-,6.68,Eibar,2014/2015
"Xabi Irureta 37,  GK",180,74,33,2970,-,-,3,-,-,40.5,0.8,1,6.68,Eibar,2014/2015
"Mikel Arruabarrena 41,  AM(C)",188,78,29(5),2556,9,3,10,-,1,68,3.1,-,6.62,Eibar,2014/2015
"Txema Añibarro 44,  D(C)",186,78,12(3),1141,-,-,2,-,0.3,77.3,1.8,-,6.6,Eibar,2014/2015
"Lillo 34,  D(CLR)",176,71,28(3),2539,-,-,14,-,0.3,69.3,1.1,-,6.59,Eibar,2014/2015
"Abraham Minero 38,  D(L)",175,71,14(8),1318,1,2,6,-,0.5,68.3,0.6,-,6.57,Eibar,2014/2015
"Jon Errasti 35,  DMC",180,81,19(6),1722,-,-,3,-,0.2,77,1.2,-,6.52,Eibar,2014/2015
"Ander Capa 32,  D(R),M(R)",175,75,27(7),2420,3,1,6,-,1,62.8,1.1,1,6.51,Eibar,2014/2015
"Manu del Moral 40,  M(CLR),FW",185,84,21(7),1701,3,1,2,-,1.7,71.5,0.9,2,6.49,Eibar,2014/2015
"Derek Boateng 40,  M(C)",185,77,8(5),725,-,-,3,-,0.2,79.3,1.6,-,6.34,Eibar,2014/2015
"Dejan Lekic 38,  AM(L)",193,93,1(17),357,-,-,1,-,0.2,50.3,2.8,-,6.29,Eibar,2014/2015
"Federico Piovaccari 39,  FW",180,77,17(11),1591,6,-,6,2,1.1,64.4,1.1,-,6.27,Eibar,2014/2015
"Ekiza 36,  D(C)",180,73,11,932,-,-,5,-,0.2,67.7,0.9,-,6.22,Eibar,2014/2015
"Dani Nieto 32,  Forward",174,63,1(8),212,-,-,1,-,0.6,73.8,0.2,-,6.17,Eibar,2014/2015
"Ángel Rodríguez 36,  FW",172,68,6(9),526,-,1,1,-,0.5,79.6,0.5,-,6.14,Eibar,2014/2015
"Julián 32,  GK",195,91,15,1350,-,-,2,-,-,42.5,0.7,2,7.11,Almeria,2014/2015
"Ximo Navarro 34,  D(CLR)",176,75,29,2410,-,2,6,-,0.4,73.1,1,1,6.88,Almeria,2014/2015
"Sebastián Dubarbier 38,  D(L),M(L)",179,80,32,2769,-,1,12,2,0.4,63.7,0.7,2,6.85,Almeria,2014/2015
"Thomas Partey 30,  D(R),M(CR)",185,77,28(3),2368,4,-,13,-,1,81.3,1.2,2,6.81,Almeria,2014/2015
"Wellington Silva 31,  AM(CLR)",173,65,23(8),1991,-,2,6,-,0.7,69.5,0.2,-,6.78,Almeria,2014/2015
"Verza 37,  M(C)",182,78,33,2852,4,3,10,-,0.6,78.3,0.7,1,6.75,Almeria,2014/2015
"Rubén Martínez 39,  GK",188,79,23,2070,-,-,2,-,-,47.2,0.6,1,6.73,Almeria,2014/2015
"Míchel Macedo 34,  D(R)",177,88,13(1),1206,2,-,1,2,1,74,0.6,-,6.68,Almeria,2014/2015
"Tomer Hemed 36,  FW",186,80,26(9),2333,8,4,3,1,2,65,3.1,3,6.66,Almeria,2014/2015
"Mauro Dos Santos 34,  D(C)",188,79,27(2),2299,1,-,6,2,0.4,72.1,2.4,-,6.66,Almeria,2014/2015
"Ángel Trujillo 36,  D(C)",177,78,35(1),3208,-,1,5,1,0.3,73.6,2.1,-,6.65,Almeria,2014/2015
"Fran Vélez 32,  D(C),DMC",182,81,14(3),1216,-,1,3,1,0.4,66.2,2.5,-,6.64,Almeria,2014/2015
"Édgar Méndez 34,  M(LR),FW",187,80,21(9),1916,4,1,6,-,1.4,61.2,0.9,1,6.59,Almeria,2014/2015
"Corona 43,  M(C)",175,69,23(8),2031,-,-,4,-,0.7,77.4,0.6,-,6.56,Almeria,2014/2015
"Jonathan Zongo 34,  AM(LR),FW",183,72,16(11),1554,2,1,3,-,1.3,67.5,1.7,-,6.53,Almeria,2014/2015
"Thievy Bifouma 31,  AM(CLR),FW",180,74,21(8),1790,4,1,6,1,1.1,71.5,0.7,1,6.46,Almeria,2014/2015
"Fernando Soriano 44,  M(C)",189,81,15(15),1447,3,1,11,-,1.1,72.3,1.6,-,6.38,Almeria,2014/2015
"Espinosa González 31,  AM(CLR)",173,67,8(7),714,1,-,3,-,0.5,83.2,0.1,-,6.37,Almeria,2014/2015
"Mané 42,  D(L)",175,68,3(2),282,-,-,-,-,0.2,77.3,0.6,-,6.33,Almeria,2014/2015
"Ramón Azeez 31,  M(C)",169,67,10(4),845,-,1,1,1,0.3,80.9,0.8,-,6.25,Almeria,2014/2015
"Casado 37,  D(L)",173,72,5(3),411,-,1,4,-,0.3,64.7,0.3,-,6.15,Almeria,2014/2015
"Gaspar Panadero 26,  Midfielder",165,62,0(1),5,-,-,-,-,-,66.7,-,-,6.08,Almeria,2014/2015
"Quique González 33,  Forward",177,78,0(3),28,-,-,-,-,-,66.7,0.3,-,6.06,Almeria,2014/2015
"Carlos Selfa 31,  Midfielder",182,78,0(1),31,-,-,-,-,-,100,-,-,6.01,Almeria,2014/2015
"Teerasil Dangda 35,  Forward",181,75,0(6),132,-,-,-,-,0.3,82.9,0.2,-,6,Almeria,2014/2015
"Dani Romera 28,  Forward",175,72,0(5),54,-,-,-,-,0.2,55.6,0.2,-,5.99,Almeria,2014/2015
"Antonio Marín 27,  Defender",179,72,1(1),123,-,-,-,-,0.5,66.7,-,-,5.9,Almeria,2014/2015
"Luso 39,  DMC",179,75,16(2),1352,1,1,4,-,1.1,78.3,3.2,2,7.15,Cordoba,2014/2015
"Rene Krhin 33,  DMC",189,80,14,1204,-,-,4,-,0.6,83.6,4.9,1,7.01,Cordoba,2014/2015
"Fran Serrano 28,  Defender",189,84,1(1),140,-,-,-,-,0.5,84.9,-,-,6.98,Cordoba,2014/2015
"Eduard Campabadal 31,  D(R)",176,76,12(2),1087,-,-,4,1,0.3,72.5,0.9,1,6.96,Cordoba,2014/2015
"Edimar 37,  D(L)",180,70,17,1499,-,1,1,-,0.6,76.8,1.2,2,6.92,Cordoba,2014/2015
"Federico Cartabia 31,  AM(CLR)",171,68,24(6),2123,4,5,9,2,2,78.6,0.3,3,6.91,Cordoba,2014/2015
"Bebé 33,  AM(LR),FW",190,83,16(2),1467,-,1,5,-,2.9,71.8,0.7,-,6.82,Cordoba,2014/2015
"José Crespo 37,  D(CL),M(R)",185,73,26(1),2121,-,-,7,-,0.2,72.4,1.4,-,6.8,Cordoba,2014/2015
"Deivid 35,  D(C),DMC",188,75,21,1806,-,-,4,-,0.3,87.5,1.7,-,6.78,Cordoba,2014/2015
"Aleksandar Pantic 31,  D(C)",184,77,27(2),2368,-,-,6,1,0.4,77.9,2.7,1,6.77,Cordoba,2014/2015
"Adrián Gunino 35,  D(R)",172,67,21(2),1901,-,-,4,-,-,75.6,1.2,-,6.71,Cordoba,2014/2015
"Daniel Pinillos 31,  D(L)",183,75,9(3),863,-,-,5,1,-,74.2,3.5,-,6.71,Cordoba,2014/2015
"Mikel Saizar 41,  GK",189,84,6,540,-,-,-,-,-,46.1,0.3,-,6.67,Cordoba,2014/2015
"Nabil Ghilas 33,  AM(L),FW",183,75,23(4),2056,7,-,1,-,1.6,63.8,2.7,1,6.65,Cordoba,2014/2015
"Borja García 33,  AM(CL)",175,72,22(6),1947,1,3,2,1,1.3,84.1,0.5,1,6.55,Cordoba,2014/2015
"Íñigo López 41,  D(C)",184,81,21,1746,-,-,6,2,0.3,77.3,1.5,-,6.43,Cordoba,2014/2015
"Fausto Rossi 33,  M(C)",176,66,16(8),1427,-,1,5,-,0.3,79.6,0.8,-,6.43,Cordoba,2014/2015
"Fidel 34,  M(CLR)",180,74,17(7),1416,1,1,1,-,0.7,76.3,0.2,-,6.42,Cordoba,2014/2015
"Abel Gómez 42,  M(C)",182,73,14(8),1261,-,-,2,-,1,79.8,1,-,6.41,Cordoba,2014/2015
"Florin Andone 30,  FW",180,78,17(3),1530,5,-,5,-,1.9,73.9,2.5,-,6.41,Cordoba,2014/2015
"Juan Carlos 36,  GK",186,85,32,2835,-,-,4,-,-,45.1,0.6,1,6.41,Cordoba,2014/2015
"Patrick Ekeng 33,  DMC",182,77,8(6),710,1,1,2,1,0.5,75.8,1,-,6.39,Cordoba,2014/2015
"Fede Vico 29,  M(CLR)",176,70,8(12),902,-,-,2,-,0.4,79,0.3,-,6.38,Cordoba,2014/2015
"Héldon 35,  AM(LR)",174,68,6(8),524,-,-,4,-,0.4,64.8,0.9,-,6.35,Cordoba,2014/2015
"Xisco 37,  AM(L)",190,84,1(7),217,1,-,-,-,0.5,72.4,1.6,-,6.29,Cordoba,2014/2015
"Iago Bouzón 41,  Midfielder",182,74,4,227,-,-,3,-,0.3,67.1,1.8,-,6.28,Cordoba,2014/2015
"Mike Havenaar 36,  FW",194,92,4(1),296,-,-,1,-,0.6,60.9,3.4,-,6.24,Cordoba,2014/2015
"Bruno Zuculini 30,  DMC",182,74,5(3),382,-,-,2,-,0.4,85.9,0.9,-,6.2,Cordoba,2014/2015
"Jonathan Bijimine 29,  Midfielder",190,81,0(1),45,-,-,-,-,2,87.5,1,-,6.2,Cordoba,2014/2015
"López Silva 41,  Midfielder",170,64,4(4),347,-,-,1,-,0.3,85.6,0.6,-,6.17,Cordoba,2014/2015
"López Garai 43,  DMC",182,80,5(1),384,-,-,1,-,-,86.5,0.2,-,6.16,Cordoba,2014/2015
"José Carlos Fernández 36,  M(LR)",177,68,0(1),18,-,-,-,-,-,57.1,-,-,6.09,Cordoba,2014/2015
"Ryder 31,  AM(CLR),FW",183,71,2(1),147,-,-,-,-,0.3,59.5,-,-,6.06,Cordoba,2014/2015
"Carlos Caballero 39,  Midfielder",174,75,0(2),6,-,-,-,-,-,80,-,-,6.01,Cordoba,2014/2015
"Sergio García 27,  Forward",182,70,0(1),12,-,-,-,-,1,87.5,-,-,5.95,Cordoba,2014/2015
