Player,CM,KG,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season
"Abdoulay Diaby 32,  AM(CLR),FW",172,74,0(1),17,-,-,-,-,1,62.5,-,-,6.39,Getafe,2020/2021
"Xabier Etxeita 36,  D(C)",186,78,9(2),881,-,-,3,-,0.4,62.5,1.8,-,6.38,Getafe,2020/2021
"Takefusa Kubo 22,  AM(CLR),FW",173,64,8(10),804,1,1,2,-,0.8,78.4,0.3,-,6.36,Getafe,2020/2021
"Sofian Chakla 30,  D(C)",188,73,9(2),896,-,-,5,-,0.3,59.6,3.3,-,6.35,Getafe,2020/2021
"Erick Cabaco 28,  D(C)",185,79,15(5),1328,-,-,8,-,0.3,62.1,2.2,-,6.35,Getafe,2020/2021
"David Timor 34,  D(C),M(C)",185,80,15(15),1388,-,-,5,1,0.6,64,1.4,-,6.32,Getafe,2020/2021
"Jaime Mata 35,  AM(L),FW",185,79,23(10),2042,5,-,10,1,1.2,68.3,2.5,-,6.31,Getafe,2020/2021
"Chema Rodríguez 32,  D(CL)",189,80,7(3),557,-,-,3,1,0.3,61.1,1,1,6.22,Getafe,2020/2021
"Ante Palaversa 23,  DMC",187,77,0(2),7,-,-,-,-,-,57.1,-,-,6.21,Getafe,2020/2021
"Ángel Rodríguez 36,  FW",172,68,12(21),1364,5,-,4,-,1.2,69.7,0.7,1,6.19,Getafe,2020/2021
"Francisco Portillo 33,  M(CLR)",169,60,3(13),411,-,1,1,-,-,76.5,0.1,-,6.15,Getafe,2020/2021
"Víctor Mollejo 23,  Forward",176,63,0(4),71,-,-,-,-,-,66.7,0.3,-,6.11,Getafe,2020/2021
"Koffi 22,  Defender",0,0,0(1),45,-,-,-,-,-,70,-,-,6.07,Getafe,2020/2021
"Darío Poveda 27,  Forward",185,75,0(1),4,-,-,-,-,-,40,2,-,6.05,Getafe,2020/2021
"Sabit Abdulai 24,  Midfielder",0,0,0(3),58,-,-,1,-,-,53.8,0.3,-,6.02,Getafe,2020/2021
"Mamor Niang 22,  Forward",0,0,0(1),21,-,-,-,-,1,100,1,-,6,Getafe,2020/2021
"John Patrick 20,  Midfielder",192,0,0(6),60,-,-,-,-,0.3,60,0.2,-,5.96,Getafe,2020/2021
"José Miranda 25,  Forward",170,64,0(4),23,-,-,1,-,0.3,64.3,0.5,-,5.94,Getafe,2020/2021
"Joselu 33,  FW",192,80,34(3),3038,11,3,1,-,2.5,58.6,6.9,5,7.22,Deportivo Alaves,2020/2021
"Florian Lejeune 32,  D(C)",189,89,34,3016,1,1,10,-,0.7,77,2.9,-,6.82,Deportivo Alaves,2020/2021
"Antonio Sivera 27,  GK",184,75,1,72,-,-,-,-,-,38.9,1,-,6.79,Deportivo Alaves,2020/2021
"Rubén Duarte 28,  D(CL)",180,75,29(2),2551,1,1,5,1,0.5,71.4,1.5,-,6.71,Deportivo Alaves,2020/2021
"Lucas Pérez 35,  AM(CR),FW",180,82,19(9),1769,4,4,1,-,1.1,70.3,0.1,3,6.63,Deportivo Alaves,2020/2021
"Ximo Navarro 34,  D(CLR)",176,75,28(3),2381,1,1,6,-,0.4,75.9,0.7,-,6.58,Deportivo Alaves,2020/2021
"Luis Rioja 30,  AM(LR)",175,68,25(10),2100,4,2,4,-,0.7,72.1,0.5,1,6.54,Deportivo Alaves,2020/2021
"Édgar Méndez 34,  M(LR),FW",187,80,26(7),2105,5,1,10,1,1.1,60.6,1.8,-,6.52,Deportivo Alaves,2020/2021
"Rodrigo Ely 30,  D(C)",188,83,6(2),470,1,-,1,-,0.5,78.4,1.8,-,6.49,Deportivo Alaves,2020/2021
"Tomás Pina 36,  M(C)",184,78,31(2),2590,1,1,12,-,0.3,82.5,1.4,2,6.48,Deportivo Alaves,2020/2021
"Fernando Pacheco 31,  GK",186,81,37(1),3348,-,-,1,-,-,66.1,0.2,3,6.47,Deportivo Alaves,2020/2021
"Rodrigo Battaglia 32,  M(C)",187,79,29(3),2495,1,-,10,1,0.5,84.1,1.4,1,6.44,Deportivo Alaves,2020/2021
"Víctor Laguardia 34,  D(C)",185,80,30(2),2636,-,1,4,1,0.3,76.3,1.7,-,6.41,Deportivo Alaves,2020/2021
"Martín Aguirregabiria 27,  D(LR),M(R)",178,69,16(10),1557,-,1,1,-,0.1,71.4,0.7,-,6.38,Deportivo Alaves,2020/2021
"Tachi 26,  D(C)",184,72,9(4),849,-,-,3,1,0.2,73.4,1.6,1,6.37,Deportivo Alaves,2020/2021
"Pere Pons 31,  M(C)",177,70,13(10),1184,2,-,1,-,0.4,78.5,0.6,-,6.34,Deportivo Alaves,2020/2021
"Deyverson 32,  FW",187,80,11(16),872,1,3,4,-,0.5,51.2,2.3,-,6.34,Deportivo Alaves,2020/2021
"Jota 32,  AM(CLR)",180,70,18(5),1408,-,2,3,1,0.7,75.2,0.2,-,6.28,Deportivo Alaves,2020/2021
"Burgui 30,  AM(LR)",184,75,0(1),20,-,-,-,-,-,100,-,-,6.26,Deportivo Alaves,2020/2021
"Facundo Pellistri 22,  AM(R)",175,69,5(7),540,-,-,-,-,0.4,66,0.7,-,6.26,Deportivo Alaves,2020/2021
"Manu García 37,  DMC",182,74,11(15),1115,-,-,7,1,0.4,69.5,1.6,-,6.24,Deportivo Alaves,2020/2021
"Iñigo Córdoba 27,  AM(CLR),FW",180,76,3(4),216,-,-,-,-,0.1,65.7,0.9,-,6.2,Deportivo Alaves,2020/2021
"Abdallahi Mahmoud 23,  Midfielder",189,75,1(1),66,-,-,-,-,-,86.7,0.5,-,6.19,Deportivo Alaves,2020/2021
"Javi López 21,  D(L)",184,0,2(8),245,-,-,1,1,0.1,81.8,0.2,-,6.18,Deportivo Alaves,2020/2021
"Borja Sainz 23,  AM(L)",178,75,2(19),440,1,-,1,-,0.3,83.5,0.1,-,6.12,Deportivo Alaves,2020/2021
"Adrián Marín 27,  D(L),M(L)",181,73,1(4),91,-,-,-,-,0.2,68.2,0.6,-,6.1,Deportivo Alaves,2020/2021
"John Guidetti 31,  FW",185,79,1(9),201,1,-,1,-,0.5,73.1,0.4,-,6.1,Deportivo Alaves,2020/2021
"Stephane Paul Keller 22,  Defender",0,0,0(1),16,-,-,-,-,-,84.6,-,-,6.06,Deportivo Alaves,2020/2021
"Tomás Tavares 23,  D(LR)",184,69,0(3),62,-,-,-,-,-,88.9,0.3,-,6.05,Deportivo Alaves,2020/2021
"Sergi García 24,  Midfielder",195,0,0(2),17,-,-,-,-,-,40,-,-,6.03,Deportivo Alaves,2020/2021
"Jony Álamo 22,  Midfielder",175,65,1,74,-,-,-,-,1,87.5,-,-,7.09,Elche,2020/2021
"Fidel 34,  M(CLR)",180,74,28(2),2404,6,3,8,-,0.6,77.8,0.3,1,6.86,Elche,2020/2021
"Lucas Boyé 28,  AM(L),FW",179,81,32(2),2713,7,2,7,1,1.7,77.5,1.3,3,6.66,Elche,2020/2021
"Guido Carrillo 32,  FW",191,87,11(10),1001,3,2,3,-,1.2,71.7,4,1,6.66,Elche,2020/2021
"Edgar Badia 32,  GK",180,70,30,2700,-,-,-,-,-,72,0.2,2,6.65,Elche,2020/2021
"Gonzalo Verdú 35,  D(C)",185,80,33,2945,-,2,11,-,0.3,84.2,1.9,1,6.63,Elche,2020/2021
"Tete Morente 27,  M(CLR)",180,76,23(7),2027,2,5,5,-,0.6,80.3,0.7,-,6.6,Elche,2020/2021
"Josema 27,  D(CL)",184,81,21(8),1968,-,1,4,-,0.2,80.4,1.2,-,6.57,Elche,2020/2021
"Josan 34,  D(R),M(R)",175,68,24(9),1935,4,2,3,-,0.5,82.3,0.2,3,6.56,Elche,2020/2021
"Raúl Guti 27,  DMC",177,74,33(3),2876,3,1,3,1,0.8,83.9,0.4,-,6.54,Elche,2020/2021
"Antonio Barragán 36,  D(CR),M(R)",182,76,26(1),2239,-,3,8,-,0.2,85.7,1.2,-,6.53,Elche,2020/2021
"Pere Milla 31,  AM(CLR),FW",184,72,22(10),1987,4,3,6,-,0.9,73,1.3,2,6.5,Elche,2020/2021
"Diego González 29,  D(CL)",185,83,15(4),1280,1,-,5,-,0.3,88.9,1.6,-,6.44,Elche,2020/2021
"Dani Calvo 29,  D(C)",190,82,19(4),1779,2,-,3,-,0.3,82.4,1.5,1,6.44,Elche,2020/2021
"Helibelton Palacios 30,  D(CR)",177,75,8(3),743,-,-,-,-,-,80.3,0.7,-,6.41,Elche,2020/2021
"Johan Mojica 31,  D(L),M(L)",185,66,14(3),1206,-,-,3,-,0.4,75.7,0.7,-,6.4,Elche,2020/2021
"Paulo Gazzaniga 32,  GK",196,90,8,720,-,-,3,-,-,55.7,0.1,-,6.39,Elche,2020/2021
"Iván Marcone 33,  DMC",184,79,30(3),2651,-,-,8,1,0.1,87.1,0.7,-,6.38,Elche,2020/2021
"Jeison Lucumí 28,  Midfielder",177,63,1(1),49,-,-,-,-,-,72.7,0.5,-,6.29,Elche,2020/2021
"Emiliano Rigoni 31,  M(CLR),FW",180,87,12(11),1142,1,1,5,-,0.7,82.2,0.2,-,6.24,Elche,2020/2021
"Omenuke Mfulu 30,  M(C)",182,76,9(11),789,-,-,4,-,0.2,87.2,0.5,-,6.23,Elche,2020/2021
"Pablo Piatti 34,  M(CLR)",163,63,3(6),359,-,-,1,-,0.4,80.6,0.1,-,6.21,Elche,2020/2021
"Cifuentes 33,  Midfielder",174,66,4(7),449,-,-,1,-,0.3,76.1,0.5,-,6.2,Elche,2020/2021
"Juan Sánchez Miño 34,  D(L),M(CL)",177,78,5(4),497,-,-,2,-,-,84,0.3,-,6.16,Elche,2020/2021
"Víctor Rodríguez 34,  AM(CLR)",170,70,2(14),418,-,-,1,-,-,91.4,0.3,-,6.11,Elche,2020/2021
"Youssouf Koné 28,  D(CL),M(L)",174,71,1(2),72,-,-,-,-,-,76.5,-,-,6.06,Elche,2020/2021
"Luismi 31,  Midfielder",180,73,2(9),163,-,-,-,-,-,84.3,0.2,-,6.03,Elche,2020/2021
"Nino 43,  AM(C)",169,68,0(16),273,-,-,1,-,0.2,92.1,0.1,-,6,Elche,2020/2021
"Ramón Folch 34,  Midfielder",182,78,0(1),1,-,-,-,-,-,-,-,-,6,Elche,2020/2021
"John Donald 23,  D(C),DMC",185,0,1(1),50,-,-,-,-,-,100,-,-,5.88,Elche,2020/2021
"Javi Galán 29,  D(L),M(L)",172,70,34(3),3068,1,2,5,-,0.2,80.2,0.4,5,7.16,Huesca,2020/2021
"Pablo Maffeo 26,  D(LR),M(R)",172,70,25,1977,1,4,4,-,0.4,71.9,1.6,-,6.78,Huesca,2020/2021
"Sandro Ramírez 28,  AM(LR),FW",175,71,16(4),1294,5,1,2,-,1.5,80.3,0.5,1,6.76,Huesca,2020/2021
"Dimitrios Siovas 35,  D(C)",192,83,34(2),3073,2,-,5,-,0.8,81.1,3.4,-,6.76,Huesca,2020/2021
"David Ferreiro 35,  AM(CLR)",170,63,29(8),2543,2,4,5,-,0.7,75.8,0.3,1,6.74,Huesca,2020/2021
"Rafa Mir 26,  FW",191,86,32(6),2880,13,1,2,-,3.2,57.4,2.8,5,6.73,Huesca,2020/2021
"Javier Ontiveros 26,  AM(LR)",170,75,10(10),915,2,1,5,-,1.8,79.2,0.4,2,6.69,Huesca,2020/2021
"Álvaro Fernández 25,  GK",185,75,22,1980,-,-,-,-,-,72.6,0.3,1,6.64,Huesca,2020/2021
"Jorge Pulido 32,  D(CR)",186,72,32(1),2886,1,-,5,1,0.5,83.6,1.9,-,6.57,Huesca,2020/2021
"Jaime Seoane 27,  M(C)",175,73,23(6),2066,1,1,5,-,0.8,77.6,0.9,1,6.54,Huesca,2020/2021
"Pablo Insua 30,  D(C)",187,80,17(3),1588,-,-,9,-,0.2,85.5,2.1,-,6.53,Huesca,2020/2021
"Pedro Mosquera 35,  M(C)",184,75,24(3),2055,-,-,1,-,0.3,85.5,0.9,-,6.47,Huesca,2020/2021
"Pedro López 40,  D(R),M(R)",174,72,10(12),1064,-,1,2,-,0.1,86,0.8,-,6.44,Huesca,2020/2021
"Borja García 33,  AM(CL)",175,72,13(8),1119,1,-,-,-,0.7,87.8,0.5,-,6.43,Huesca,2020/2021
"Mikel Rico 39,  M(C)",179,75,27(5),2200,1,4,2,-,0.6,80.1,0.3,-,6.43,Huesca,2020/2021
"Eugeni Valderrama 29,  M(C)",182,73,1(2),114,-,-,-,-,-,85.5,0.3,-,6.42,Huesca,2020/2021
"Denis Vavro 27,  D(C)",189,81,9(2),616,-,-,1,-,0.7,76.6,1,-,6.42,Huesca,2020/2021
"Andrés Fernández 37,  GK",187,82,16,1440,-,-,-,-,-,65.2,0.3,-,6.35,Huesca,2020/2021
"Sergio Gómez 23,  D(L)",171,68,4(25),773,-,1,1,-,0.3,82.2,-,-,6.28,Huesca,2020/2021
"Gastón Silva 30,  D(CL),M(L)",185,74,6(6),599,-,-,2,-,-,84,0.9,-,6.28,Huesca,2020/2021
"Shinji Okazaki 37,  AM(CLR),FW",174,70,14(11),1128,1,1,1,-,0.8,76.3,1.2,-,6.25,Huesca,2020/2021
"Idrissa Doumbia 25,  DMC",187,82,7(16),770,-,-,4,-,0.2,92,0.3,-,6.24,Huesca,2020/2021
"Dani Escriche 25,  Forward",178,75,7(16),851,1,1,5,1,0.4,73.5,0.7,-,6.22,Huesca,2020/2021
"Luisinho 38,  D(L),M(L)",171,66,2(3),178,-,-,1,-,0.2,82.4,0.4,-,6.2,Huesca,2020/2021
"Juan Carlos Real 33,  Midfielder",183,73,3(12),282,-,1,-,-,0.3,80.6,0.2,-,6.1,Huesca,2020/2021
"Joaquín Muñoz 25,  Forward",173,60,0(3),39,-,-,-,-,0.3,54.5,0.3,-,6.08,Huesca,2020/2021
"Kelechi Nwakali 25,  AM(C)",181,76,1(4),139,-,-,1,-,-,86.4,0.4,-,6.02,Huesca,2020/2021
"Jawad El Yamiq 32,  D(C)",193,83,15(4),1377,-,1,6,-,0.4,78.5,2.6,2,6.83,Real Valladolid,2020/2021
"Miguel Rubio 26,  D(C)",191,86,1(1),135,-,-,-,-,0.5,73.6,4.5,-,6.66,Real Valladolid,2020/2021
"Raúl Carnero 34,  D(CL),M(L)",180,74,5(3),502,1,-,2,-,0.4,73.3,2.3,1,6.66,Real Valladolid,2020/2021
"Lucas Olaza 29,  D(L),M(L)",173,68,14,1260,1,1,4,-,0.8,76.6,1.1,-,6.64,Real Valladolid,2020/2021
"Roque Mesa 34,  DMC",172,74,21(4),1772,1,-,4,1,1,80.9,0.6,1,6.62,Real Valladolid,2020/2021
"Óscar Plano 33,  AM(CLR),FW",180,72,30(6),2530,5,5,1,1,1.1,75.7,1.5,2,6.61,Real Valladolid,2020/2021
"Joaquín Fernández 27,  D(C),DMC",190,72,24(1),2076,1,-,8,-,0.3,79.1,2,-,6.6,Real Valladolid,2020/2021
"Saidy Janko 28,  D(R),M(R)",181,83,14(5),1224,-,1,4,-,0.2,76.9,1.5,-,6.6,Real Valladolid,2020/2021
"Pablo Hervías 31,  D(R),M(R)",173,71,10(17),1193,-,5,1,-,0.5,83.8,0.3,-,6.57,Real Valladolid,2020/2021
"Toni Villa 29,  AM(CLR)",172,63,10(11),970,2,-,2,-,0.7,75.4,0.3,-,6.55,Real Valladolid,2020/2021
"Fabián Orellana 38,  AM(CLR)",170,64,27(3),2153,6,2,5,-,1,78.8,0.3,1,6.54,Real Valladolid,2020/2021
"Rubén Alcaraz 32,  DMC",183,81,25(5),2170,1,-,10,-,0.9,83,1.8,1,6.53,Real Valladolid,2020/2021
"Marcos André 27,  FW",184,78,11(12),1171,4,1,3,-,1.4,60.8,1.8,2,6.5,Real Valladolid,2020/2021
"Bruno González 33,  D(C)",185,83,25(2),2261,1,-,8,-,0.2,75.6,2.1,-,6.5,Real Valladolid,2020/2021
"Nacho Martínez 35,  D(LR),M(L)",174,63,21(2),1813,-,1,3,1,0.3,71.2,0.9,-,6.41,Real Valladolid,2020/2021
"Shon Weissman 28,  FW",174,72,24(8),2139,6,1,3,-,1.2,73.7,0.8,2,6.41,Real Valladolid,2020/2021
"Jordi Masip 35,  GK",180,76,25,2250,-,-,3,-,-,46.7,0.2,-,6.41,Real Valladolid,2020/2021
"Kike Pérez 27,  M(C)",184,80,12(12),1155,-,-,3,-,0.6,81.7,1.1,-,6.4,Real Valladolid,2020/2021
"Sergi Guardiola 32,  FW",184,78,19(10),1795,1,2,5,-,1.2,67,2,-,6.37,Real Valladolid,2020/2021
"Fede San Emeterio 27,  DMC",174,68,17(7),1463,-,-,7,-,0.1,78.5,1.1,-,6.33,Real Valladolid,2020/2021
"Oriol Rey 26,  Midfielder",177,0,0(1),14,-,-,-,-,-,83.3,-,-,6.32,Real Valladolid,2020/2021
"Luis Pérez 29,  D(R)",173,68,15(7),1298,-,-,1,-,0.1,70.8,1,-,6.31,Real Valladolid,2020/2021
"Míchel Herrero 35,  M(CR)",182,68,10(12),945,2,-,3,-,0.5,83.6,0.3,-,6.29,Real Valladolid,2020/2021
"Jota 24,  AM(LR)",175,60,7(10),665,1,-,1,-,0.7,74.6,0.1,-,6.28,Real Valladolid,2020/2021
"Roberto Jiménez 38,  GK",192,94,14,1171,-,-,-,1,-,44.1,0.1,-,6.26,Real Valladolid,2020/2021
"Javi Sánchez 27,  D(C)",186,71,11(5),920,-,-,3,-,0.2,79.8,0.9,-,6.26,Real Valladolid,2020/2021
"Kuki Zalazar 25,  Forward",176,73,0(2),28,-,1,-,-,-,75,0.5,-,6.25,Real Valladolid,2020/2021
"Kiko Olivas 35,  D(C)",184,76,1(4),173,-,-,1,-,-,85.6,0.4,-,6.23,Real Valladolid,2020/2021
"Kenan Kodro 30,  FW",190,80,4(10),453,-,-,1,-,0.4,65.5,1.6,-,6.18,Real Valladolid,2020/2021
"Waldo Rubio 28,  AM(L)",181,80,5(5),376,1,-,1,-,0.9,67,-,-,6.13,Real Valladolid,2020/2021
"Sergio Benito 24,  Forward",173,73,0(1),1,-,-,-,-,-,-,-,-,6.1,Real Valladolid,2020/2021
"Javi Moyano 38,  D(R)",180,71,2,104,-,-,-,-,-,60.7,1.5,-,6.04,Real Valladolid,2020/2021
"Rober Correa 31,  D(R)",180,71,13(2),1140,-,2,3,-,0.4,70.7,3.2,1,7.01,Eibar,2020/2021
"Bryan Gil 23,  AM(CLR)",175,60,26(2),2273,4,3,6,-,1.4,78,0.5,1,6.96,Eibar,2020/2021
"Kike García 34,  FW",186,79,36(1),3105,12,2,2,1,2.4,68.1,5.1,3,6.95,Eibar,2020/2021
"Paulo Oliveira 32,  D(C)",187,81,29(2),2640,-,1,4,-,0.4,68.3,3.1,2,6.74,Eibar,2020/2021
"Edu Expósito 27,  M(C)",178,68,27(4),2461,-,3,4,-,1.4,77.5,1.1,-,6.72,Eibar,2020/2021
"Anaitz Arbilla 36,  D(CLR)",178,76,30(4),2803,-,1,8,-,0.8,75.8,2,1,6.65,Eibar,2020/2021
"Esteban Burgos 32,  D(C)",190,80,12(2),1116,3,1,5,-,0.4,75.1,2.2,1,6.58,Eibar,2020/2021
"Sergi Enrich 34,  FW",181,77,13(14),1402,3,-,1,-,1.7,76.9,3.2,1,6.58,Eibar,2020/2021
"Álvaro Tejero 27,  D(R)",174,69,1(1),109,-,-,1,-,1,81.8,0.5,-,6.56,Eibar,2020/2021
"Pape Diop 38,  M(C)",180,77,28(5),2336,1,1,7,2,0.8,69.4,2.7,1,6.53,Eibar,2020/2021
"Rafa Soares 28,  D(L)",177,70,12(7),1131,-,1,2,-,0.1,71.5,0.9,1,6.52,Eibar,2020/2021
"Marko Dmitrovic 32,  GK",194,91,35,3121,1,-,-,-,0.1,50.2,0.3,1,6.43,Eibar,2020/2021
"Pedro Bigas 33,  D(CL)",181,83,19(2),1530,-,-,1,-,0.5,72.2,2.4,-,6.41,Eibar,2020/2021
"Cote 34,  D(L)",182,74,11(3),905,-,-,3,-,0.1,78.8,1.2,-,6.41,Eibar,2020/2021
"Pedro León 37,  M(LR)",183,70,10(14),938,1,2,2,-,0.8,69.4,0.8,-,6.38,Eibar,2020/2021
"Miguel Atienza 24,  M(C)",186,0,9(3),838,-,-,1,-,0.4,80.1,2.1,-,6.37,Eibar,2020/2021
"Takashi Inui 35,  AM(CLR)",169,63,22(6),1829,1,-,-,-,1.3,75.9,0.3,-,6.36,Eibar,2020/2021
"Sergio Álvarez 32,  D(C),M(C)",183,74,17(10),1565,-,-,3,-,0.2,77,1.7,-,6.34,Eibar,2020/2021
"Recio 33,  M(C)",183,74,8(9),731,1,-,5,-,0.8,87.6,0.5,-,6.34,Eibar,2020/2021
"Yoshinori Muto 31,  FW",179,72,13(13),1122,1,1,1,-,0.8,68.7,1.5,-,6.31,Eibar,2020/2021
"Álex Pozo 25,  D(R),M(R)",174,70,24(6),2187,-,-,4,-,0.4,73.8,0.4,-,6.31,Eibar,2020/2021
"Aleix García 26,  DMC",173,68,5(6),437,-,1,1,-,0.3,87.6,0.5,-,6.31,Eibar,2020/2021
"Kévin Rodrigues 30,  D(L),M(L)",170,70,11(11),1094,1,1,1,-,0.5,73.2,0.6,1,6.28,Eibar,2020/2021
"Damian Kadzior 31,  AM(R)",174,71,2(4),195,-,-,-,-,0.8,83,-,-,6.11,Eibar,2020/2021
"Yoel Rodríguez 35,  GK",186,78,3(1),299,-,-,-,-,-,52.7,-,-,6.07,Eibar,2020/2021
"Quique González 33,  Forward",177,78,0(12),163,-,-,-,-,0.3,71.4,0.3,-,6.01,Eibar,2020/2021
"Sergio Cubero 24,  Defender",187,71,0(1),1,-,-,-,-,-,-,-,-,6,Eibar,2020/2021
"Unai Arietaleanizbeaskoa 25,  Forward",175,70,0(4),43,-,-,1,-,0.3,57.1,-,-,5.92,Eibar,2020/2021
"Unai Dufur 25,  Defender",0,0,1,63,-,-,-,-,-,63.6,1,-,5.61,Eibar,2020/2021
"Eñaut Mendía 24,  Midfielder",0,0,1,62,-,-,1,-,1,44.4,-,-,5.53,Eibar,2020/2021
