Player,Age,Position,CM,KG,Start,Sub,Mins,Goals,Assists,G+A,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating,Team,Season,Nationality,Country
S.Samper,29,Defender,182,73,13,9,1269,0,1,1,6,0,0.3,81.3,0.8,0,6.26,Granada,2016/2017,ESP,Spain
S.Samper,29,Defender,182,73,2,0,145,0,0,0,0,0,0,84.1,0.5,0,6.79,Las Palmas,2017/2018,ESP,Spain
S.Sanchez,37,Defender,185,84,6,1,562,0,1,1,3,0,0,82.8,1.1,0,6.98,Sevilla,2010/2011,ESP,Spain
S.Sanchez,37,Defender,185,84,17,3,1501,0,2,2,7,0,0.3,78.6,0.6,0,6.81,Malaga,2011/2012,ESP,Spain
S.Sanchez,37,Defender,185,84,14,4,1329,0,1,1,1,2,0.5,79.9,0.9,0,6.52,Malaga,2012/2013,ESP,Spain
S.Sanchez,37,Defender,185,84,26,1,2330,0,1,1,11,1,0.4,81.4,1.7,0,7.03,Malaga,2013/2014,ESP,Spain
S.Sanchez,37,Defender,185,84,19,2,1708,0,0,0,7,0,0.2,80.1,1.5,0,6.79,Malaga,2014/2015,ESP,Spain
S.Sanchez,37,Defender,185,84,1,1,102,0,0,0,1,0,0.5,70.4,1,0,6.41,Espanyol,2017/2018,ESP,Spain
S.Sanchez,32,Forward,175,64,25,3,1950,2,0,2,5,0,0.6,64.5,0.7,0,6.33,Cadiz,2020/2021,ESP,Spain
S.Sanchez,32,Forward,175,64,17,6,1403,2,1,3,1,1,0.9,67.7,0.7,0,6.3,Cadiz,2021/2022,ESP,Spain
S.Sanchez,32,Forward,175,64,4,20,475,0,0,0,2,0,0.4,65.8,0.2,0,6.09,Rayo Vallecano,2022/2023,ESP,Spain
S.Santos,23,Defender,180,73,0,1,10,0,0,0,0,0,0,100,0,0,6.28,Real Madrid,2021/2022,ESP,Spain
S.Savic,33,Defender,187,81,10,2,925,0,0,0,1,0,0.2,78.2,2.3,0,6.97,Atletico Madrid,2015/2016,MNE,Montenegro
S.Savic,33,Defender,187,81,30,2,2727,1,1,2,5,1,0.1,78.2,1.8,0,7.02,Atletico Madrid,2016/2017,MNE,Montenegro
S.Savic,33,Defender,187,81,26,1,2299,0,0,0,6,0,0.1,81.7,1.7,1,6.91,Atletico Madrid,2017/2018,MNE,Montenegro
S.Savic,33,Defender,187,81,17,1,1401,0,2,2,3,1,0.4,81.6,1.9,0,6.63,Atletico Madrid,2018/2019,MNE,Montenegro
S.Savic,33,Defender,187,81,22,0,1980,0,0,0,6,0,0.1,81.4,3,2,6.76,Atletico Madrid,2019/2020,MNE,Montenegro
S.Savic,33,Defender,187,81,33,0,2954,1,0,1,15,0,0.2,85.2,2.8,2,6.91,Atletico Madrid,2020/2021,MNE,Montenegro
S.Savic,33,Defender,187,81,28,0,2440,0,0,0,12,0,0.5,82.3,2.6,0,6.8,Atletico Madrid,2021/2022,MNE,Montenegro
S.Savic,33,Defender,187,81,22,0,1946,0,0,0,5,2,0.1,88,2.5,0,6.72,Atletico Madrid,2022/2023,MNE,Montenegro
S.Scepovic,34,Forward,186,76,17,17,1810,6,1,7,4,0,0.9,69.3,0.9,0,6.37,Getafe,2015/2016,SRB,Serbia
S.Sevilla,39,Midfielder,178,71,19,7,1459,2,2,4,6,0,1.5,82.9,0.2,0,6.61,Real Betis,2011/2012,ESP,Spain
S.Sevilla,39,Midfielder,178,71,15,2,1103,2,1,3,3,0,1,78.9,0.4,0,6.7,Real Betis,2012/2013,ESP,Spain
S.Sevilla,39,Midfielder,178,71,16,5,1356,4,4,8,8,0,1.6,77.8,0.5,2,6.88,Real Betis,2013/2014,ESP,Spain
S.Sevilla,40,Midfielder,178,71,17,9,1411,0,3,3,5,0,0.5,75.6,0.2,0,6.47,Espanyol,2014/2015,ESP,Spain
S.Sevilla,40,Midfielder,178,71,5,10,527,1,0,1,3,0,0.5,87.1,0.2,0,6.19,Espanyol,2015/2016,ESP,Spain
S.Sevilla,40,Midfielder,178,71,3,3,268,0,0,0,1,0,0.2,81.4,0.7,0,6.1,Espanyol,2016/2017,ESP,Spain
S.Sevilla,40,Midfielder,178,71,31,4,2580,5,3,8,8,1,1,87,0.5,0,6.67,Mallorca,2019/2020,ESP,Spain
S.Sevilla,40,Midfielder,178,71,17,11,1510,5,3,8,2,0,0.9,84.2,0.1,0,6.52,Mallorca,2021/2022,ESP,Spain
S.Silva,39,Defender,184,76,12,12,1224,0,1,1,8,0,0.1,83.5,0.4,0,6.51,Malaga,2010/2011,BRA,Brazil
S.Sirigu,37,Goalkeeper,192,80,2,0,178,0,0,0,0,1,0,69,1,0,6.04,Sevilla,2016/2017,ITA,Italy
S.Sirigu,37,Goalkeeper,192,80,18,0,1620,0,0,0,1,0,0,48.4,0.3,0,6.36,Osasuna,2016/2017,ITA,Italy
S.Tejera,33,Defender,180,75,10,6,812,0,2,2,5,0,0.7,80.8,0.1,0,6.75,Mallorca,2010/2011,ESP,Spain
S.Tejera,33,Defender,180,75,7,8,682,0,1,1,4,0,0.7,73.3,0.4,0,6.49,Mallorca,2011/2012,ESP,Spain
S.Tejera,33,Defender,180,75,3,9,326,1,0,1,5,0,0.7,76,0.4,0,6.22,Espanyol,2012/2013,ESP,Spain
S.Umtiti,30,Defender,182,75,24,1,2133,1,0,1,4,0,0.2,92.9,1.8,0,6.98,Barcelona,2016/2017,FRA,France
S.Umtiti,30,Defender,182,75,24,1,2189,1,0,1,7,0,0.4,91.2,1.9,0,7.03,Barcelona,2017/2018,FRA,France
S.Umtiti,30,Defender,182,75,13,1,1190,0,1,1,4,0,0.1,94.5,0.9,0,6.6,Barcelona,2018/2019,FRA,France
S.Umtiti,30,Defender,182,75,10,3,946,0,0,0,6,0,0,92.2,1.6,0,6.71,Barcelona,2019/2020,FRA,France
S.Umtiti,30,Defender,182,75,6,7,643,0,0,0,1,0,0.2,93.8,1.1,0,6.55,Barcelona,2020/2021,FRA,France
S.Umtiti,30,Defender,182,75,1,0,90,0,0,0,1,0,0,87.2,3,0,6.53,Barcelona,2021/2022,FRA,France
S.Verdi,31,Forward,171,62,3,6,290,0,0,0,2,0,0.7,82.2,0.1,0,6.31,Eibar,2015/2016,ITA,Italy
S.Vergini,35,Defender,191,83,24,2,2202,0,0,0,7,1,0.3,82.5,1,0,6.61,Getafe,2015/2016,ARG,Argentina
S.Vrsaljko,32,Defender,181,76,11,3,924,0,0,0,2,0,0.2,68.5,1.4,0,6.95,Atletico Madrid,2016/2017,CRO,Croatia
S.Vrsaljko,32,Defender,181,76,19,2,1697,0,4,4,7,0,0.2,74.8,2.1,0,7.09,Atletico Madrid,2017/2018,CRO,Croatia
S.Vrsaljko,32,Defender,181,76,4,1,363,0,1,1,3,0,0,69.3,2.6,0,6.84,Atletico Madrid,2019/2020,CRO,Croatia
S.Vrsaljko,32,Defender,181,76,6,3,521,0,0,0,2,0,0,72.6,2,0,6.6,Atletico Madrid,2020/2021,CRO,Croatia
S.Vrsaljko,32,Defender,181,76,10,11,910,1,2,3,4,0,0.2,77.2,1.6,1,6.53,Atletico Madrid,2021/2022,CRO,Croatia
S.Weissman,28,Forward,174,72,24,8,2139,6,1,7,3,0,1.2,73.7,0.8,2,6.41,Real Valladolid,2020/2021,ISR,Israel
S.Weissman,28,Forward,174,72,6,9,742,1,0,1,0,0,1.2,77.5,0.3,0,6.07,Real Valladolid,2022/2023,ISR,Israel
S.Zaza,32,Forward,186,84,15,5,1376,6,1,7,7,0,3,69.3,2.5,0,6.72,Valencia,2016/2017,ITA,Italy
S.Zaza,32,Forward,186,84,23,10,2079,13,1,14,8,1,2.2,70.7,2.3,3,6.83,Valencia,2017/2018,ITA,Italy
Saborit,31,Defender,187,73,2,3,192,0,0,0,1,0,0.4,85.2,3.2,0,6.68,Athletic Bilbao,2013/2014,ESP,Spain
Saborit,31,Defender,187,73,5,4,461,0,0,0,1,0,0.6,70.4,0.6,0,6.36,Athletic Bilbao,2016/2017,ESP,Spain
Saborit,31,Defender,187,73,16,3,1430,0,1,1,5,0,0.3,76.1,1.2,0,6.73,Athletic Bilbao,2017/2018,ESP,Spain
Samu,29,Midfielder,178,73,0,1,8,0,0,0,0,0,0,100,0,0,6.03,Elche,2013/2014,ESP,Spain
Samu,29,Midfielder,178,73,2,0,180,0,0,0,0,0,0.5,88.5,0,0,6.4,Elche,2014/2015,ESP,Spain
Samuel,38,Defender,186,83,0,1,35,0,0,0,0,0,0,57.1,2,0,6.7,Celta Vigo,2012/2013,ESP,Spain
Saul,38,Midfielder,176,78,8,5,636,0,0,0,1,0,0.9,75.9,0.3,0,6.6,Deportivo La Coruna,2010/2011,ESP,Spain
Sendoa,48,Forward,176,75,7,16,779,3,3,6,1,0,0.6,66.9,0.2,1,6.4,Hercules,2010/2011,ESP,Spain
Sergio,47,Defender,182,81,9,5,902,2,0,2,1,0,0.6,78.3,0.8,0,6.63,Levante,2010/2011,ESP,Spain
Sergio,46,Defender,191,81,22,0,1940,2,2,4,5,2,0.6,66.8,3.5,3,7.35,Osasuna,2010/2011,ESP,Spain
Sergio,46,Defender,191,81,20,0,1699,1,1,2,2,0,0.4,65.2,2.9,1,7.35,Osasuna,2011/2012,ESP,Spain
Sidnei,34,Defender,185,80,11,1,1031,0,0,0,3,0,0.4,75.4,1.5,1,6.89,Espanyol,2013/2014,BRA,Brazil
Sidnei,34,Defender,185,80,32,0,2835,0,2,2,10,0,0.3,78.6,2.1,1,7.11,Deportivo La Coruna,2014/2015,BRA,Brazil
Sidnei,34,Defender,185,80,33,0,2897,0,0,0,2,0,0.2,78.4,1.5,1,6.97,Deportivo La Coruna,2015/2016,BRA,Brazil
Sidnei,34,Defender,185,80,29,0,2491,1,0,1,2,0,0.4,86.2,1.3,0,6.69,Deportivo La Coruna,2016/2017,BRA,Brazil
Sidnei,34,Defender,185,80,21,0,1780,1,1,2,4,0,0.4,83.8,1.9,1,6.82,Deportivo La Coruna,2017/2018,BRA,Brazil
Sidnei,34,Defender,185,80,20,4,1743,1,0,1,4,0,0.4,89.5,1.4,2,6.71,Real Betis,2018/2019,BRA,Brazil
Sidnei,34,Defender,185,80,14,0,1178,1,0,1,0,0,0.4,89.7,2.3,1,6.76,Real Betis,2019/2020,BRA,Brazil
Sidnei,34,Defender,185,80,7,4,695,0,0,0,1,0,0.1,90.4,1.7,0,6.47,Real Betis,2020/2021,BRA,Brazil
Silvio,36,Defender,178,72,8,1,658,0,0,0,2,0,0.6,80.2,0.4,0,6.64,Atletico Madrid,2011/2012,PRT,Portugal
Silvio,36,Defender,178,72,1,0,75,0,0,0,0,0,0,79.5,1,0,6.67,Atletico Madrid,2012/2013,PRT,Portugal
Silvio,36,Defender,178,72,16,1,1346,2,0,2,1,1,1,80.5,1.6,1,6.86,Deportivo La Coruna,2012/2013,PRT,Portugal
Simao,44,Midfielder,170,64,15,1,1320,4,5,9,3,0,1.8,82,0.6,0,7.31,Atletico Madrid,2010/2011,PRT,Portugal
Simao,44,Midfielder,170,64,18,8,1522,3,2,5,5,0,0.5,75.5,0.5,0,6.58,Espanyol,2012/2013,PRT,Portugal
Simao,44,Midfielder,170,64,30,4,2287,0,6,6,4,0,0.5,77.2,0.5,0,6.53,Espanyol,2013/2014,PRT,Portugal
Simo,19,Defender,177,0,0,7,144,0,0,0,0,0,0,95,0.3,0,6.07,Espanyol,2022/2023,ESP,Spain
Sisi,37,Forward,169,67,11,0,794,0,0,0,3,0,1.3,75,0.8,0,6.81,Osasuna,2012/2013,ESP,Spain
Sisi,37,Forward,169,67,7,2,606,0,0,0,1,0,0.4,87.6,0.1,0,6.5,Osasuna,2013/2014,ESP,Spain
Sito,27,Midfielder,180,70,0,1,51,0,0,0,0,0,0,80,0,0,6.37,Valencia,2015/2016,ESP,Spain
Sito,27,Midfielder,180,70,0,1,1,0,0,0,0,0,0,100,0,0,5.88,Valencia,2016/2017,ESP,Spain
Son,29,Defender,178,72,10,18,1092,0,0,0,3,0,0.3,74.7,0.3,0,6.3,Levante,2020/2021,ESP,Spain
Son,29,Defender,178,72,22,4,1979,1,0,1,5,1,0.5,73.2,0.4,0,6.39,Levante,2021/2022,ESP,Spain
Suso,30,Forward,177,70,26,7,2265,3,7,10,9,1,1.9,72.2,0.3,2,6.81,Almeria,2013/2014,ESP,Spain
Suso,30,Forward,177,70,8,9,785,1,1,2,0,0,0.8,78.6,0.2,1,6.63,Sevilla,2019/2020,ESP,Spain
Suso,30,Forward,177,70,28,6,2234,3,4,7,2,0,1.4,86,0.1,1,6.89,Sevilla,2020/2021,ESP,Spain
Suso,30,Forward,177,70,6,2,390,0,1,1,0,0,0.8,80.4,0,0,6.43,Sevilla,2021/2022,ESP,Spain
Suso,30,Forward,177,70,10,15,1063,2,4,6,1,0,1,87.4,0.1,1,6.67,Sevilla,2022/2023,ESP,Spain
T.Aguado,29,Midfielder,179,70,0,1,62,0,0,0,0,0,0,78.9,0,0,6.21,Real Zaragoza,2012/2013,ESP,Spain
T.Akinsola,21,Forward,0,0,0,1,10,0,0,0,0,0,0,100,0,0,5.98,Real Valladolid,2022/2023,SWE,Sweden
T.Alarcon,25,Defender,174,68,16,7,1425,0,1,1,5,0,0.7,76.2,0.7,0,6.44,Cadiz,2021/2022,CHL,Chile
T.Alarcon,25,Defender,174,68,2,2,222,0,0,0,0,1,0.5,84.3,0.8,0,5.82,Cadiz,2022/2023,CHL,Chile
T.Alcantara,32,Midfielder,174,70,6,6,662,2,0,2,1,0,0.7,93.1,0.3,0,7.16,Barcelona,2010/2011,ESP,Spain
T.Alcantara,32,Midfielder,174,70,20,7,1820,2,3,5,2,1,0.9,92.7,0.4,1,7.4,Barcelona,2011/2012,ESP,Spain
T.Alcantara,32,Midfielder,174,70,15,12,1416,2,4,6,4,0,0.6,91.8,0.7,2,7.14,Barcelona,2012/2013,ESP,Spain
T.Alderweireld,35,Defender,186,81,10,2,906,1,0,1,0,0,0.4,76.9,1.6,0,6.87,Atletico Madrid,2013/2014,BEL,Belgium
T.Anibarro,44,Defender,186,78,12,3,1141,0,0,0,2,0,0.3,77.3,1.8,0,6.6,Eibar,2014/2015,ESP,Spain
T.Bifouma,31,Forward,180,74,0,2,20,0,0,0,0,0,0,40,0,0,6.11,Espanyol,2010/2011,CGO,Congo
T.Bifouma,31,Forward,180,74,11,8,1151,1,3,4,5,0,1.1,79.6,0.5,0,6.72,Espanyol,2011/2012,CGO,Congo
T.Bifouma,31,Forward,180,74,2,9,378,3,0,3,0,0,0.9,76,0.8,0,6.48,Espanyol,2013/2014,CGO,Congo
T.Bifouma,31,Forward,180,74,21,8,1790,4,1,5,6,1,1.1,71.5,0.7,1,6.46,Almeria,2014/2015,CGO,Congo
T.Bifouma,31,Forward,180,74,0,7,182,0,0,0,0,0,0.3,74.6,0.9,0,6.1,Granada,2015/2016,CGO,Congo
T.Bongonda,28,Forward,177,73,0,8,129,1,1,2,0,0,0.1,72.9,0,0,6.13,Celta Vigo,2014/2015,COD,Congo Democratic Republic
T.Bongonda,28,Forward,177,73,14,9,1195,2,1,3,5,0,0.8,75.7,0.3,0,6.51,Celta Vigo,2015/2016,COD,Congo Democratic Republic
T.Bongonda,28,Forward,177,73,26,4,2171,1,3,4,3,0,1.1,77.6,0.4,0,6.55,Celta Vigo,2016/2017,COD,Congo Democratic Republic
T.Bongonda,28,Forward,177,73,24,7,1951,4,3,7,2,0,1.4,76.1,0.5,1,6.59,Cadiz,2022/2023,COD,Congo Democratic Republic
T.Correia,25,Defender,176,69,3,1,259,0,0,0,0,0,0.3,75.7,1,0,6.54,Valencia,2019/2020,PRT,Portugal
T.Correia,25,Defender,176,69,25,4,2140,1,1,2,4,1,0.3,74.7,1.1,1,6.7,Valencia,2020/2021,PRT,Portugal
T.Correia,25,Defender,176,69,18,1,1424,0,1,1,5,0,0.2,70.7,1,0,6.65,Valencia,2021/2022,PRT,Portugal
T.Correia,25,Defender,176,69,24,3,2015,0,0,0,6,0,0.2,79.4,0.9,0,6.68,Valencia,2022/2023,PRT,Portugal
T.Courtois,31,Goalkeeper,200,96,37,0,3262,0,0,0,1,1,0,49.3,0,2,6.64,Atletico Madrid,2011/2012,BEL,Belgium
T.Courtois,31,Goalkeeper,200,96,37,0,3330,0,0,0,2,0,0,47,0.2,1,6.83,Atletico Madrid,2012/2013,BEL,Belgium
T.Courtois,31,Goalkeeper,200,96,37,0,3330,0,0,0,3,0,0,55,0.3,0,6.73,Atletico Madrid,2013/2014,BEL,Belgium
T.Courtois,31,Goalkeeper,200,96,27,0,2430,0,0,0,2,0,0,72.5,0.3,1,6.71,Real Madrid,2018/2019,BEL,Belgium
T.Courtois,31,Goalkeeper,200,96,34,0,3060,0,0,0,1,0,0,75.1,0.1,0,6.84,Real Madrid,2019/2020,BEL,Belgium
T.Courtois,31,Goalkeeper,200,96,38,0,3420,0,0,0,0,0,0,78.3,0.3,2,6.78,Real Madrid,2020/2021,BEL,Belgium
T.Courtois,31,Goalkeeper,200,96,36,0,3240,0,0,0,1,0,0,79.2,0.2,0,6.79,Real Madrid,2021/2022,BEL,Belgium
T.Courtois,31,Goalkeeper,200,96,31,0,2790,0,0,0,0,0,0,83.9,0.3,2,6.94,Real Madrid,2022/2023,BEL,Belgium
T.Dangda,35,Forward,181,75,0,6,132,0,0,0,0,0,0.3,82.9,0.2,0,6,Almeria,2014/2015,THA,Thailand
T.Delaney,32,Defender,182,79,15,11,1545,2,1,3,2,1,0.7,78.3,2.1,2,6.69,Sevilla,2021/2022,DEN,Denmark
T.Delaney,32,Defender,182,79,2,6,307,0,0,0,3,0,0.4,87.3,1.1,0,6.2,Sevilla,2022/2023,DEN,Denmark
T.Doblas,43,Goalkeeper,184,78,17,1,1544,0,0,0,3,1,0,44.7,0.3,0,6.87,Real Zaragoza,2010/2011,ESP,Spain
T.Dovale,33,Defender,173,70,0,14,243,0,1,1,2,0,0.3,80.7,0.1,0,6.21,Celta Vigo,2012/2013,ESP,Spain
T.Dovale,33,Defender,173,70,11,1,995,0,2,2,1,0,0.5,78,0.3,0,6.79,Celta Vigo,2013/2014,ESP,Spain
T.Dujmovic,43,Defender,188,87,9,3,715,1,0,1,1,1,1,71.6,0.4,1,6.71,Real Zaragoza,2011/2012,CRO,Croatia
T.Galhardo,34,Forward,183,78,9,22,1135,2,2,4,5,0,1,63.8,1.5,0,6.4,Celta Vigo,2021/2022,BRA,Brazil
T.Gekas,43,Forward,179,76,2,2,234,0,1,1,0,0,0,66.7,0.8,0,6.11,Levante,2012/2013,GRE,Greece
T.Gomes,38,Midfielder,178,75,25,3,2129,2,2,4,3,0,1.4,80.1,0.3,0,6.74,Hercules,2010/2011,PRT,Portugal
T.Guarente,38,Defender,180,67,3,4,307,0,1,1,1,0,0.7,82.4,0.3,0,6.79,Sevilla,2010/2011,ITA,Italy
T.Guarente,38,Defender,180,67,0,3,28,0,0,0,1,0,1.3,86.4,0,0,6.4,Sevilla,2011/2012,ITA,Italy
T.Hemed,36,Forward,186,80,18,11,1623,8,3,11,3,0,1.8,60,2.3,0,6.69,Mallorca,2011/2012,ISR,Israel
T.Hemed,36,Forward,186,80,28,9,2396,11,1,12,4,0,2.6,67.1,4,2,6.83,Mallorca,2012/2013,ISR,Israel
T.Hemed,36,Forward,186,80,26,9,2333,8,4,12,3,1,2,65,3.1,3,6.66,Almeria,2014/2015,ISR,Israel
T.Hernandez,26,Defender,184,81,30,2,2727,1,3,4,12,1,0.8,80.6,0.7,2,7,Deportivo Alaves,2016/2017,FRA,France
T.Hernandez,26,Defender,184,81,10,3,963,0,0,0,1,0,0.2,87.3,0.8,0,6.98,Real Madrid,2017/2018,FRA,France
T.Hernandez,26,Defender,184,81,22,2,1977,1,2,3,5,1,1,82.8,0.9,3,6.83,Real Sociedad,2018/2019,FRA,France
T.Ilori,31,Defender,190,80,9,0,810,0,1,1,2,0,0.3,78.5,2.2,1,6.96,Granada,2013/2014,PRT,Portugal
T.Inui,35,Forward,169,63,18,9,1629,3,3,6,1,0,1.3,75.1,0.2,2,6.55,Eibar,2015/2016,JPN,Japan
T.Inui,35,Forward,169,63,26,2,2088,3,2,5,5,0,1.6,79.9,0.6,0,6.83,Eibar,2016/2017,JPN,Japan
T.Inui,35,Forward,169,63,31,3,2640,5,2,7,4,0,1.9,80.4,0.4,2,6.64,Eibar,2017/2018,JPN,Japan
T.Inui,35,Forward,169,63,5,3,377,0,0,0,0,0,1.6,83.5,0,0,6.35,Real Betis,2018/2019,JPN,Japan
T.Inui,35,Forward,169,63,22,6,1829,1,0,1,0,0,1.3,75.9,0.3,0,6.36,Eibar,2018/2019,JPN,Japan
T.Inui,35,Forward,169,63,10,2,834,2,0,2,0,0,1.3,78.3,0.3,0,6.51,Deportivo Alaves,2018/2019,JPN,Japan
T.Inui,35,Forward,169,63,23,6,1965,2,3,5,2,0,1.4,78.1,0.5,1,6.46,Eibar,2019/2020,JPN,Japan
T.Inui,35,Forward,169,63,22,6,1829,1,0,1,0,0,1.3,75.9,0.3,0,6.36,Eibar,2020/2021,JPN,Japan
T.Kadewere,28,Forward,183,72,5,10,540,1,0,1,1,0,1.3,67.4,2,0,6.38,Mallorca,2022/2023,ZWE,Zimbabwe
T.Kolodziejczak,32,Defender,185,75,18,0,1576,1,0,1,3,0,0.2,81.4,0.6,0,6.71,Sevilla,2014/2015,FRA,France
T.Kolodziejczak,32,Defender,185,75,26,3,2384,0,0,0,6,1,0.3,82.5,0.8,0,6.59,Sevilla,2015/2016,FRA,France
T.Kolodziejczak,32,Defender,185,75,3,2,329,0,0,0,1,0,0.6,85.6,0.6,0,6.74,Sevilla,2016/2017,FRA,France
T.Kroos,34,Midfielder,183,76,36,0,3064,2,7,9,6,0,0.9,92.2,0.4,0,7.43,Real Madrid,2014/2015,GER,Germany
T.Kroos,34,Midfielder,183,76,32,0,2745,1,10,11,3,0,0.6,93.9,0.3,0,7.33,Real Madrid,2015/2016,GER,Germany
T.Kroos,34,Midfielder,183,76,28,1,2501,3,12,15,6,0,1.1,92.2,0.4,3,7.67,Real Madrid,2016/2017,GER,Germany
T.Kroos,34,Midfielder,183,76,26,1,2268,5,7,12,4,0,1.5,93.1,0.4,0,7.47,Real Madrid,2017/2018,GER,Germany
T.Kroos,34,Midfielder,183,76,26,2,2227,0,4,4,2,0,1.1,93.2,0.8,2,7.09,Real Madrid,2018/2019,GER,Germany
T.Kroos,34,Midfielder,183,76,31,4,2656,4,5,9,2,0,1.6,93.5,0.3,2,7.2,Real Madrid,2019/2020,GER,Germany
T.Kroos,34,Midfielder,183,76,24,4,2122,3,10,13,6,0,1.2,93.6,0.4,3,7.22,Real Madrid,2020/2021,GER,Germany
T.Kroos,34,Midfielder,183,76,25,3,2112,1,3,4,4,0,1.6,94.9,0.3,1,6.98,Real Madrid,2021/2022,GER,Germany
T.Kroos,34,Midfielder,183,76,25,5,2164,2,4,6,0,1,1,94.6,0.2,1,7.04,Real Madrid,2022/2023,GER,Germany
T.Kubo,22,Forward,173,64,23,12,2309,4,4,8,4,0,1.6,75.3,0.3,1,6.75,Mallorca,2019/2020,JPN,Japan
T.Kubo,22,Forward,173,64,2,11,293,0,0,0,0,1,0.6,77.8,0,0,6.19,Villarreal,2020/2021,JPN,Japan
T.Kubo,22,Forward,173,64,8,10,804,1,1,2,2,0,0.8,78.4,0.3,0,6.36,Getafe,2020/2021,JPN,Japan
T.Kubo,22,Forward,173,64,17,11,1610,1,0,1,4,0,1.7,74.9,0.4,0,6.54,Mallorca,2021/2022,JPN,Japan
T.Kubo,22,Forward,173,64,29,6,2452,9,4,13,3,0,2.1,75.9,0.5,4,6.98,Real Sociedad,2022/2023,JPN,Japan
T.Lato,26,Defender,171,64,4,4,481,0,1,1,2,0,0,80.7,0.5,0,6.78,Valencia,2016/2017,ESP,Spain
T.Lato,26,Defender,171,64,9,7,799,0,1,1,4,0,0.1,78.7,0.6,0,6.51,Valencia,2017/2018,ESP,Spain
T.Lato,26,Defender,171,64,3,1,270,0,0,0,1,0,0.5,79.4,0,0,6.26,Valencia,2018/2019,ESP,Spain
T.Lato,26,Defender,171,64,6,2,473,1,0,1,3,0,0.5,67.6,1.4,1,6.62,Osasuna,2019/2020,ESP,Spain
T.Lato,26,Defender,171,64,8,7,727,1,0,1,3,0,0.1,77.1,0.6,0,6.24,Valencia,2020/2021,ESP,Spain
T.Lato,26,Defender,171,64,7,4,591,0,1,1,5,0,0,76.5,0.4,0,6.43,Valencia,2021/2022,ESP,Spain
T.Lato,26,Defender,171,64,9,15,909,1,0,1,1,0,0.4,83,0.2,1,6.33,Valencia,2022/2023,ESP,Spain
T.Lemar,28,Forward,171,63,22,9,1829,3,3,6,4,0,0.8,85.2,0.3,1,6.87,Atletico Madrid,2018/2019,FRA,France
T.Lemar,28,Forward,171,63,10,12,923,0,0,0,2,0,0.5,82.6,0.3,0,6.36,Atletico Madrid,2019/2020,FRA,France
T.Lemar,28,Forward,171,63,19,8,1376,1,3,4,4,0,0.9,85.6,0.3,2,6.83,Atletico Madrid,2020/2021,FRA,France
T.Lemar,28,Forward,171,63,17,7,1450,4,5,9,2,0,1.2,85.3,0.5,2,6.8,Atletico Madrid,2021/2022,FRA,France
T.Lemar,28,Forward,171,63,17,10,1259,1,3,4,1,0,0.5,88.4,0.2,0,6.63,Atletico Madrid,2022/2023,FRA,France
T.Masilela,38,Defender,175,70,11,2,1007,0,0,0,5,0,0,78.5,1.1,0,6.86,Getafe,2011/2012,RSA,South Africa
T.Mejias,35,Goalkeeper,195,84,0,1,6,0,0,0,0,0,0,50,0,0,6.02,Real Madrid,2010/2011,ESP,Spain
T.Mendes,19,Midfielder,179,0,0,1,8,0,0,0,0,0,0,80,0,0,6.04,Deportivo Alaves,2021/2022,ESP,Spain
T.Morente,27,Midfielder,180,76,23,7,2027,2,5,7,5,0,0.6,80.3,0.7,0,6.6,Elche,2020/2021,ESP,Spain
T.Morente,27,Midfielder,180,76,18,14,1636,3,3,6,4,0,0.9,74.4,0.7,2,6.47,Elche,2021/2022,ESP,Spain
T.Morente,27,Midfielder,180,76,23,9,2073,4,0,4,5,0,1.4,80.8,1.1,1,6.58,Elche,2022/2023,ESP,Spain
T.Moya,26,Defender,180,78,0,1,2,0,0,0,0,0,0,100,0,0,6.04,Atletico Madrid,2017/2018,ESP,Spain
T.Moya,26,Defender,180,78,1,0,90,0,0,0,0,0,0,91.8,1,0,6.91,Atletico Madrid,2018/2019,ESP,Spain
T.Moya,26,Defender,180,78,0,1,3,0,0,0,0,0,0,0,0,0,6.03,Atletico Madrid,2019/2020,ESP,Spain
T.Moya,26,Defender,180,78,17,11,1386,0,1,1,2,0,0.4,75,0.4,1,6.36,Deportivo Alaves,2021/2022,ESP,Spain
T.Nianzou,21,Defender,187,83,16,3,1370,1,0,1,1,1,0.3,88,1.7,0,6.38,Sevilla,2022/2023,FRA,France
T.Partey,30,Defender,185,77,28,3,2368,4,0,4,13,0,1,81.3,1.2,2,6.81,Almeria,2014/2015,GHA,Ghana
T.Partey,30,Defender,185,77,3,10,433,2,1,3,3,0,0.7,78.4,0.5,0,6.74,Atletico Madrid,2015/2016,GHA,Ghana
T.Partey,30,Defender,185,77,6,10,631,1,2,3,5,0,0.5,83.7,1,0,6.71,Atletico Madrid,2016/2017,GHA,Ghana
T.Partey,30,Defender,185,77,28,5,2383,3,0,3,6,0,0.7,83.3,1.5,3,7.15,Atletico Madrid,2017/2018,GHA,Ghana
T.Partey,30,Defender,185,77,22,10,2067,3,4,7,7,1,1.1,83.8,1.3,5,6.93,Atletico Madrid,2018/2019,GHA,Ghana
T.Partey,30,Defender,185,77,29,6,2553,3,0,3,13,0,0.9,83.4,1.9,4,7.08,Atletico Madrid,2019/2020,GHA,Ghana
